INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110001', 'KH65200', '2021-06-05 22:25:59', '60656850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110002', 'KH04992', '2021-05-15 10:50:28', '33704010')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110003', 'KH20966', '2020-07-02 07:05:56', '103970250')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110004', 'KH13348', '2021-05-03 00:15:46', '15592500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110005', 'KH55469', '2020-06-12 03:57:41', '71018640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110006', 'KH01704', '2021-05-08 12:17:26', '93244500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110007', 'KH78370', '2021-01-01 22:38:27', '27771435')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110008', 'KH67514', '2021-03-13 01:32:45', '65780280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110009', 'KH30379', '2021-01-30 01:36:58', '91076780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110010', 'KH92729', '2020-11-05 22:03:45', '94577085')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110011', 'KH57774', '2020-08-15 23:14:45', '80321850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110012', 'KH87139', '2020-12-05 10:16:22', '151337835')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110013', 'KH95022', '2020-05-21 17:44:40', '82340880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110014', 'KH72485', '2020-11-02 22:41:04', '38575800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110015', 'KH56968', '2020-10-08 16:27:19', '29347290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110016', 'KH80137', '2020-05-08 19:42:17', '91493955')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110017', 'KH81588', '2021-03-12 09:52:13', '76496850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110018', 'KH60251', '2021-03-16 00:01:49', '61962480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110019', 'KH63792', '2020-07-22 23:16:33', '191269935')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110020', 'KH74641', '2021-01-10 00:22:01', '66050800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110021', 'KH87219', '2021-04-13 09:29:17', '80612640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110022', 'KH63291', '2021-03-18 14:02:56', '130910850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110023', 'KH93471', '2020-10-19 01:07:30', '30025350')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110024', 'KH77686', '2021-02-17 12:38:57', '36124110')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110025', 'KH27746', '2021-04-13 08:06:53', '21127365')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110026', 'KH95061', '2020-05-06 00:52:49', '100054800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110027', 'KH88967', '2020-09-19 08:40:04', '206776800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110028', 'KH83877', '2020-12-21 02:39:01', '30028500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110029', 'KH66921', '2020-05-09 15:09:10', '61025805')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110030', 'KH09984', '2020-06-22 15:57:55', '135243000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110031', 'KH27840', '2020-10-13 09:46:51', '68710275')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110032', 'KH86775', '2020-08-12 14:40:56', '8063685')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD110033', 'KH17912', '2020-06-07 21:53:31', '103372200')
