INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430001', 'KH36057', '2020-05-06 17:29:34', '42497775')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430002', 'KH37754', '2021-04-01 00:11:34', '17150580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430003', 'KH05737', '2020-11-27 12:45:44', '53875845')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430004', 'KH66696', '2020-08-27 20:45:06', '32652000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430005', 'KH69922', '2020-11-19 04:25:15', '38694195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430006', 'KH36080', '2020-10-04 01:00:16', '27918720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430007', 'KH81149', '2020-10-15 05:26:22', '22563945')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430008', 'KH91325', '2020-05-30 10:53:20', '107871885')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430009', 'KH86847', '2020-09-10 03:10:25', '68166000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430010', 'KH94463', '2021-04-18 17:38:47', '61387695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430011', 'KH19477', '2020-06-13 09:09:35', '20429145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430012', 'KH71853', '2020-12-29 02:51:50', '6520950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430013', 'KH64075', '2020-11-30 05:43:53', '41334750')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430014', 'KH98702', '2020-12-18 02:11:49', '40989900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430015', 'KH47391', '2021-02-17 15:32:15', '43864830')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430016', 'KH11804', '2020-06-02 06:12:12', '70576200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430017', 'KH06770', '2020-09-14 06:04:10', '22822695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430018', 'KH94885', '2020-12-20 20:14:10', '9271935')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430019', 'KH28886', '2020-10-23 17:05:26', '50104530')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430020', 'KH71713', '2020-08-15 19:41:32', '153117180')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430021', 'KH75044', '2020-06-17 05:40:31', '69150195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430022', 'KH67347', '2021-04-15 16:28:26', '29042145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430023', 'KH89854', '2021-05-23 10:14:59', '28875645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430024', 'KH09671', '2021-05-13 15:36:49', '36937395')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430025', 'KH20038', '2020-06-12 00:08:23', '33090300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430026', 'KH32609', '2021-01-13 09:15:54', '60098400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430027', 'KH46951', '2021-06-22 22:30:43', '19196550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430028', 'KH47626', '2020-09-03 18:11:46', '43074450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430029', 'KH76196', '2020-09-22 04:20:01', '22623120')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430030', 'KH91021', '2020-11-11 21:05:46', '20604240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430031', 'KH24595', '2021-04-26 02:22:35', '26396550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430032', 'KH00981', '2020-07-31 18:43:01', '102813300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430033', 'KH99997', '2020-05-28 13:13:41', '19278000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430034', 'KH80600', '2021-04-18 00:23:08', '11389320')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430035', 'KH69774', '2020-07-12 15:58:10', '30347145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430036', 'KH93941', '2020-06-13 20:06:00', '121032070')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430037', 'KH72941', '2020-07-19 04:29:30', '43930845')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430038', 'KH98036', '2021-03-14 08:06:56', '5746500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430039', 'KH09268', '2020-07-02 16:54:21', '17019450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430040', 'KH45259', '2020-11-06 04:51:30', '41300100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430041', 'KH23867', '2021-03-19 15:03:08', '29117250')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430042', 'KH30234', '2020-08-06 22:00:22', '75454800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430043', 'KH94397', '2020-11-28 08:17:28', '22900950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430044', 'KH41037', '2020-07-17 03:02:11', '16311645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430045', 'KH62868', '2020-09-24 19:38:59', '30261195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430046', 'KH06134', '2021-04-02 15:37:08', '10227600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430047', 'KH52590', '2021-06-25 18:25:52', '48046590')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430048', 'KH25919', '2020-10-08 15:59:02', '45466290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430049', 'KH51079', '2021-04-06 06:37:45', '52907850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430050', 'KH90309', '2020-08-17 23:09:29', '20430450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430051', 'KH48901', '2020-06-09 08:01:14', '36789390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430052', 'KH09486', '2020-05-10 20:40:10', '18314145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430053', 'KH63698', '2020-07-08 14:12:35', '9921195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430054', 'KH08232', '2020-09-05 23:26:48', '3951000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430055', 'KH07582', '2020-05-01 01:38:03', '92857650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430056', 'KH21146', '2020-06-06 07:02:27', '53690895')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430057', 'KH82001', '2020-10-07 08:34:29', '29024550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430058', 'KH69770', '2021-03-13 08:30:08', '26718300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD430059', 'KH93481', '2020-06-28 04:58:21', '27208845')
