INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140001', 'KH71205', '2020-07-29 19:55:31', '102414780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140002', 'KH40869', '2021-04-27 18:11:18', '91101645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140003', 'KH04729', '2021-06-24 11:35:35', '30216780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140004', 'KH45703', '2021-05-13 11:47:51', '129385800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140005', 'KH13153', '2020-08-31 03:54:29', '99738720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140006', 'KH42177', '2021-04-05 22:51:14', '41035840')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140007', 'KH48559', '2020-05-30 13:20:35', '81534780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140008', 'KH49277', '2020-07-09 12:14:52', '28387980')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140009', 'KH01230', '2020-11-13 23:31:04', '64978200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140010', 'KH95535', '2020-07-31 05:08:29', '54780120')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140011', 'KH78634', '2020-11-07 02:45:09', '91785510')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140012', 'KH75418', '2021-03-29 15:18:52', '30523950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140013', 'KH39470', '2021-06-08 01:57:47', '54691920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140014', 'KH91763', '2020-10-14 00:20:39', '22779900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140015', 'KH81155', '2021-03-26 23:19:05', '12918690')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140016', 'KH49882', '2021-02-21 15:13:39', '134430480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140017', 'KH55846', '2021-01-04 19:46:00', '37119780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140018', 'KH80370', '2020-05-07 22:01:07', '21275640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140019', 'KH92914', '2021-01-09 19:08:41', '129032595')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD140020', 'KH43732', '2020-10-08 04:04:28', '11006100')
