INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD090001', 'KH38591', '2021-03-08 18:37:14', '43540335')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD090002', 'KH12266', '2020-06-17 07:51:38', '80788500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD090003', 'KH56821', '2020-08-17 18:44:12', '31020030')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD090004', 'KH91629', '2020-05-17 12:31:27', '66283600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD090005', 'KH49538', '2020-11-18 00:20:00', '27214200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD090006', 'KH20013', '2020-12-22 08:21:39', '50503590')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD090007', 'KH33885', '2020-12-09 07:30:27', '50319000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD090008', 'KH67012', '2020-05-13 19:49:32', '150134850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD090009', 'KH06366', '2020-11-09 01:55:23', '44019000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD090010', 'KH06300', '2020-11-25 20:02:23', '42906150')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD090011', 'KH18012', '2020-10-13 09:34:10', '69971085')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD090012', 'KH15851', '2020-06-10 10:00:23', '157864910')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD090013', 'KH24921', '2021-05-06 21:49:25', '18266850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD090014', 'KH02811', '2020-07-16 07:48:57', '113516595')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD090015', 'KH87597', '2020-07-30 12:01:30', '66270240')
