INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180001', 'KH04972', '2021-02-19 16:54:26', '89192860')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180002', 'KH14545', '2021-06-03 19:06:02', '116084200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180003', 'KH28304', '2020-06-09 21:18:46', '91311100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180004', 'KH55321', '2020-07-16 10:07:32', '54756200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180005', 'KH66116', '2020-12-02 20:58:02', '50124480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180006', 'KH42030', '2020-11-28 10:43:11', '79935150')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180007', 'KH27875', '2021-04-01 13:16:19', '126517160')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180008', 'KH89559', '2021-03-17 18:39:46', '29387280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180009', 'KH72246', '2021-02-28 03:57:35', '90238110')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180010', 'KH84275', '2020-06-10 05:19:59', '54111000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180011', 'KH79684', '2020-09-04 15:16:29', '92542930')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180012', 'KH02298', '2021-01-30 02:36:58', '134028600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180013', 'KH34738', '2020-05-14 11:36:39', '32663120')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180014', 'KH67395', '2021-05-17 20:54:13', '68930000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180015', 'KH48457', '2021-02-05 21:14:20', '98843700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180016', 'KH25681', '2021-04-12 23:56:39', '24984900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180017', 'KH47643', '2020-09-20 14:56:12', '114393000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180018', 'KH24704', '2020-12-08 19:23:07', '56346435')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180019', 'KH07154', '2020-05-19 11:12:36', '28061600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180020', 'KH24604', '2021-01-23 16:52:38', '75087200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180021', 'KH36988', '2020-08-22 16:22:45', '98263660')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180022', 'KH98476', '2020-06-06 03:37:35', '42174200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180023', 'KH66377', '2021-02-13 15:24:13', '57687280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180024', 'KH27816', '2021-05-11 10:09:23', '49383180')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180025', 'KH87289', '2021-02-17 23:42:38', '52584200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180026', 'KH93010', '2021-03-28 10:47:57', '45091800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180027', 'KH25822', '2020-06-07 06:26:11', '45892440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180028', 'KH04036', '2021-02-23 20:44:21', '39365000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180029', 'KH79293', '2020-11-08 22:58:35', '68035000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180030', 'KH96395', '2020-07-17 02:44:25', '78317640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180031', 'KH57226', '2021-04-10 01:23:05', '119022200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180032', 'KH42527', '2021-04-29 07:50:47', '121192400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180033', 'KH79830', '2021-04-28 22:27:56', '87826500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180034', 'KH97507', '2021-05-10 05:29:08', '48751200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180035', 'KH45845', '2020-05-18 16:25:40', '83420280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180036', 'KH78552', '2020-10-12 20:22:37', '121018700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180037', 'KH06504', '2021-04-22 16:55:36', '103839630')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180038', 'KH88697', '2021-01-29 14:27:22', '69819000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180039', 'KH35145', '2020-07-26 18:22:30', '69550650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180040', 'KH49989', '2021-01-21 21:23:01', '81778960')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180041', 'KH31020', '2021-06-10 14:52:23', '90629370')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180042', 'KH45827', '2020-10-01 20:09:20', '108196200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180043', 'KH66754', '2021-05-14 07:00:06', '106425480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180044', 'KH63100', '2020-09-26 06:09:01', '78558300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180045', 'KH84969', '2020-09-23 15:47:16', '115895000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180046', 'KH85838', '2021-03-12 23:12:07', '46029820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180047', 'KH26144', '2020-10-28 06:44:21', '89976200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180048', 'KH03541', '2020-11-04 17:50:12', '119211550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180049', 'KH37526', '2020-06-10 04:44:35', '96895100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180050', 'KH39115', '2020-10-07 07:59:02', '41061430')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180051', 'KH44134', '2021-02-24 00:00:30', '114388480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180052', 'KH25130', '2021-03-17 05:27:55', '81131900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180053', 'KH36294', '2020-06-14 14:52:11', '56640000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180054', 'KH36513', '2021-06-06 09:16:57', '92380500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180055', 'KH63157', '2021-04-18 17:53:43', '109086200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180056', 'KH60499', '2021-01-11 18:22:45', '133190000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180057', 'KH07105', '2020-11-29 15:16:42', '27908145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180058', 'KH01060', '2020-05-17 06:50:06', '73296585')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180059', 'KH14100', '2020-06-20 07:55:40', '96074500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180060', 'KH15636', '2021-03-23 05:45:04', '144397870')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180061', 'KH23832', '2020-05-14 02:23:32', '79235600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180062', 'KH32753', '2020-09-19 16:28:08', '75823300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180063', 'KH76061', '2021-01-25 03:51:01', '54950650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180064', 'KH83026', '2020-09-09 18:37:29', '131915160')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180065', 'KH90984', '2021-01-20 12:55:05', '65901240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180066', 'KH96462', '2021-04-24 14:48:01', '29451280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180067', 'KH22720', '2021-04-08 21:50:19', '207592400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180068', 'KH28978', '2020-07-24 22:08:03', '32582970')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180069', 'KH50042', '2021-04-22 07:50:06', '134297000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180070', 'KH55536', '2020-10-18 00:59:43', '86274850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180071', 'KH42976', '2020-11-16 23:06:07', '93925800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180072', 'KH83347', '2020-12-07 01:41:09', '79506390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180073', 'KH75318', '2020-12-23 14:11:49', '103860400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180074', 'KH91551', '2020-05-02 02:57:20', '105613460')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180075', 'KH86724', '2020-07-30 11:56:03', '70503680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180076', 'KH80730', '2020-05-05 19:57:06', '70620300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180077', 'KH61018', '2021-04-27 20:20:31', '26365600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180078', 'KH04410', '2020-12-12 14:54:16', '112184000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180079', 'KH63965', '2020-05-18 23:13:49', '80434200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180080', 'KH71813', '2020-06-12 00:09:54', '9352200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180081', 'KH31537', '2020-06-07 22:30:46', '47709800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180082', 'KH66341', '2021-06-06 17:41:51', '62906800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180083', 'KH86762', '2021-03-16 08:43:13', '51075630')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180084', 'KH35666', '2020-10-07 09:15:43', '62451720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180085', 'KH02155', '2021-06-17 09:37:20', '148781500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180086', 'KH22313', '2020-09-30 07:32:54', '133792700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD180087', 'KH36467', '2020-11-01 15:03:11', '48311190')
