INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290001', 'KH90468', '2020-07-03 23:25:46', '101158290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290002', 'KH78311', '2020-12-07 18:50:10', '24125715')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290003', 'KH47673', '2020-11-22 09:05:07', '58100130')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290004', 'KH76913', '2021-05-25 02:12:36', '63791100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290005', 'KH58580', '2020-08-30 13:39:15', '65664000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290006', 'KH43450', '2020-10-27 11:48:21', '81374580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290007', 'KH02132', '2020-05-07 19:20:48', '112892580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290008', 'KH87613', '2020-12-06 15:03:30', '85620780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290009', 'KH83433', '2020-09-16 07:59:07', '80373060')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290010', 'KH01134', '2021-03-05 07:49:13', '25941060')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290011', 'KH04226', '2020-12-05 01:47:04', '11264580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290012', 'KH82350', '2021-06-07 09:34:50', '104528790')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290013', 'KH05616', '2021-02-05 14:10:20', '39162600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290014', 'KH42557', '2020-07-16 23:31:07', '105784200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290015', 'KH88199', '2020-06-26 12:03:50', '139677750')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290016', 'KH81747', '2020-12-24 17:57:50', '112554000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290017', 'KH97440', '2020-09-29 19:00:35', '12097800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290018', 'KH84770', '2021-04-09 01:23:11', '147511440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290019', 'KH68685', '2020-12-26 01:17:44', '43597080')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290020', 'KH89581', '2020-11-15 13:59:01', '63605700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290021', 'KH72229', '2020-07-24 03:30:57', '193859280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290022', 'KH75231', '2020-06-07 12:49:38', '40809780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290023', 'KH80381', '2020-10-01 08:41:27', '71967150')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290024', 'KH63471', '2020-06-08 00:24:42', '49660200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290025', 'KH56256', '2020-09-02 00:26:54', '27055800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290026', 'KH84125', '2020-12-11 03:48:29', '60445800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290027', 'KH01741', '2021-02-25 20:28:11', '83676870')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290028', 'KH17843', '2020-07-23 00:18:13', '109578780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290029', 'KH88700', '2021-01-16 05:13:57', '12144150')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290030', 'KH65318', '2021-05-09 15:14:18', '97678980')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290031', 'KH81807', '2020-06-08 01:18:43', '112176000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290032', 'KH31536', '2020-11-28 12:25:02', '40974390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290033', 'KH19626', '2020-06-03 19:39:39', '26393280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290034', 'KH86204', '2020-09-05 22:33:05', '95006880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290035', 'KH98995', '2021-01-08 08:09:35', '58045500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290036', 'KH04048', '2020-10-04 13:40:45', '70898200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290037', 'KH88499', '2021-03-04 04:30:44', '137225040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290038', 'KH40069', '2020-12-31 18:44:18', '23801430')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290039', 'KH80928', '2020-10-05 18:56:46', '174349080')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290040', 'KH32889', '2020-10-06 08:42:59', '51030000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290041', 'KH44772', '2021-02-03 00:56:37', '80262560')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290042', 'KH62643', '2020-06-06 03:02:26', '11809800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290043', 'KH09048', '2020-07-10 14:29:42', '15465330')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290044', 'KH34126', '2020-10-03 19:00:20', '105211800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290045', 'KH93764', '2020-11-13 01:15:29', '66174300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290046', 'KH00759', '2021-06-06 18:03:36', '100059480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290047', 'KH60311', '2021-04-13 12:11:54', '24204780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290048', 'KH13949', '2020-10-24 02:16:28', '105337980')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290049', 'KH04400', '2021-06-14 23:54:30', '68616000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290050', 'KH88228', '2021-06-24 12:00:05', '99955890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290051', 'KH13572', '2020-06-08 23:08:42', '51695820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290052', 'KH21031', '2021-03-29 06:44:59', '110735380')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290053', 'KH71982', '2021-04-12 19:16:09', '98622180')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290054', 'KH51478', '2021-03-02 13:45:07', '93108420')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290055', 'KH27461', '2020-08-24 14:59:23', '27398385')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290056', 'KH08670', '2020-07-04 15:49:06', '45495000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290057', 'KH35410', '2021-06-14 13:34:21', '51691260')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290058', 'KH80520', '2021-02-09 07:39:54', '28095930')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290059', 'KH01732', '2020-08-28 19:45:29', '16614045')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290060', 'KH08080', '2021-01-02 15:17:21', '21200400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290061', 'KH43052', '2021-05-10 19:33:58', '28535580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290062', 'KH02718', '2020-12-12 05:43:35', '117968580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290063', 'KH40852', '2020-09-26 11:44:39', '57096000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290064', 'KH40000', '2020-12-13 03:19:30', '93295080')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290065', 'KH83314', '2021-06-05 10:14:30', '25822800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290066', 'KH50963', '2021-04-27 17:15:33', '39264000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290067', 'KH00761', '2021-03-08 05:30:13', '104658480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290068', 'KH71010', '2020-09-06 10:50:24', '38236680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290069', 'KH38415', '2021-01-24 13:16:41', '19192860')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290070', 'KH45009', '2020-11-24 21:05:08', '60638400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290071', 'KH03323', '2020-06-04 00:10:27', '62763435')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290072', 'KH23772', '2020-08-09 00:08:55', '134790300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290073', 'KH05670', '2021-04-24 00:11:48', '19807830')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290074', 'KH64141', '2021-01-27 10:19:41', '98652780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290075', 'KH92925', '2021-03-09 22:24:44', '145684800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290076', 'KH94352', '2020-05-05 12:30:15', '78813180')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290077', 'KH15894', '2020-09-30 00:04:25', '100585080')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290078', 'KH69344', '2020-12-04 13:13:02', '62661600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290079', 'KH22470', '2021-01-03 11:06:42', '94977000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290080', 'KH54696', '2020-07-26 06:26:18', '52428420')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290081', 'KH40879', '2021-03-12 19:33:12', '108637830')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290082', 'KH18098', '2021-01-07 07:35:12', '100531800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290083', 'KH87408', '2020-10-25 15:05:03', '13087800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290084', 'KH52796', '2021-06-19 19:54:01', '6524010')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290085', 'KH37360', '2021-02-28 19:03:21', '59208390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290086', 'KH78178', '2020-09-26 15:02:19', '80028900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290087', 'KH03311', '2021-06-02 06:02:52', '70268220')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290088', 'KH50362', '2020-12-17 08:33:23', '70818660')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290089', 'KH55176', '2021-03-31 00:30:26', '66218580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290090', 'KH24998', '2021-01-20 17:30:30', '50686200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290091', 'KH21671', '2020-11-10 08:24:25', '202297230')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290092', 'KH04642', '2021-05-10 06:52:43', '99774000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290093', 'KH66321', '2020-09-17 03:05:12', '100238580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290094', 'KH11344', '2020-12-26 00:53:16', '110863080')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290095', 'KH43700', '2021-05-24 01:45:09', '108444780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290096', 'KH33175', '2020-07-04 10:24:52', '92915505')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290097', 'KH51067', '2020-12-17 16:16:26', '115002000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290098', 'KH88111', '2021-04-14 09:33:56', '174522780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290099', 'KH61538', '2020-12-11 05:24:02', '78245640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290100', 'KH09876', '2020-10-31 00:10:27', '113929920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290101', 'KH26710', '2020-05-22 04:05:55', '53893530')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290102', 'KH11829', '2021-05-08 10:35:51', '40298580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290103', 'KH90775', '2020-10-30 02:10:34', '83703540')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290104', 'KH38166', '2020-06-19 21:24:29', '94613310')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290105', 'KH54446', '2021-05-13 05:02:00', '84968550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290106', 'KH99456', '2020-07-17 00:39:09', '69467400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290107', 'KH11922', '2020-08-15 21:33:07', '86488380')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD290108', 'KH59733', '2020-12-18 04:33:27', '16739640')
