INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160001', 'KH79184', '2020-05-14 15:32:27', '123713000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160002', 'KH61535', '2021-02-03 15:03:56', '61909120')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160003', 'KH21205', '2020-11-20 00:54:47', '91548100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160004', 'KH12210', '2020-11-21 22:13:26', '123668100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160005', 'KH63416', '2021-01-07 11:50:46', '90896200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160006', 'KH53425', '2020-08-30 04:33:09', '38304300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160007', 'KH26151', '2021-05-28 16:21:56', '80850200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160008', 'KH36007', '2020-06-09 02:25:54', '69626020')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160009', 'KH44876', '2020-08-09 14:10:50', '127415300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160010', 'KH26675', '2020-10-23 03:57:08', '80441200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160011', 'KH75148', '2020-08-29 06:47:34', '15605100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160012', 'KH31285', '2021-06-25 04:23:36', '33755900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160013', 'KH99170', '2020-07-26 20:27:32', '63112680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160014', 'KH61414', '2021-02-05 09:28:52', '50630085')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160015', 'KH78783', '2020-09-28 07:49:18', '16730000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160016', 'KH95000', '2021-04-14 19:28:28', '50424300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160017', 'KH76135', '2020-07-05 05:12:13', '34815330')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160018', 'KH66674', '2021-06-26 20:07:42', '29070100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160019', 'KH51413', '2021-02-19 23:46:38', '37822000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160020', 'KH07274', '2021-04-14 11:43:45', '3589245')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160021', 'KH74865', '2020-05-14 06:28:28', '49944870')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160022', 'KH96008', '2020-08-15 23:51:08', '51880500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160023', 'KH37167', '2021-03-20 16:17:06', '32594000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160024', 'KH58372', '2021-01-31 14:46:59', '95533700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160025', 'KH50242', '2021-06-08 07:44:02', '127028500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160026', 'KH74137', '2021-02-06 21:29:50', '20609060')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160027', 'KH66225', '2021-01-22 14:42:51', '24312690')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160028', 'KH52833', '2021-02-26 14:57:01', '20739200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160029', 'KH92207', '2021-06-13 11:10:56', '34292520')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160030', 'KH40174', '2020-05-08 12:04:51', '42160600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160031', 'KH71172', '2020-09-20 22:05:42', '26060000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160032', 'KH30612', '2021-01-06 23:23:10', '119642150')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160033', 'KH23228', '2020-12-19 12:12:13', '134493000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160034', 'KH32639', '2020-12-26 06:41:38', '30932100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160035', 'KH84026', '2020-07-05 04:18:52', '15498630')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160036', 'KH73649', '2020-05-11 10:37:25', '107892400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160037', 'KH96166', '2020-10-29 11:10:21', '100242000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160038', 'KH76152', '2020-05-13 22:28:50', '15296200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160039', 'KH57083', '2020-11-27 10:21:53', '35334000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160040', 'KH53384', '2021-01-03 10:46:26', '96678000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160041', 'KH89114', '2021-06-06 20:46:13', '26086200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160042', 'KH27811', '2020-09-10 21:00:25', '82442680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160043', 'KH23545', '2020-12-24 08:19:45', '50850740')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160044', 'KH17973', '2020-09-14 02:21:39', '30276920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160045', 'KH98700', '2021-06-29 14:41:51', '127871320')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160046', 'KH65025', '2020-05-29 11:54:35', '27670750')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160047', 'KH13616', '2021-04-01 08:09:49', '78813200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160048', 'KH42559', '2020-10-14 09:36:42', '91360250')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160049', 'KH30243', '2020-12-28 12:06:35', '52864000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160050', 'KH38557', '2021-02-22 03:20:44', '30514095')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160051', 'KH53939', '2020-12-11 07:53:39', '90738500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160052', 'KH30330', '2021-03-15 15:40:52', '61176880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160053', 'KH59983', '2020-10-19 07:21:31', '108845200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160054', 'KH80822', '2020-10-01 01:53:16', '181774890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160055', 'KH96719', '2020-10-12 11:49:51', '32791365')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160056', 'KH40720', '2020-11-01 18:18:34', '109622730')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160057', 'KH42000', '2021-01-16 15:00:45', '5461200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160058', 'KH77817', '2020-10-18 14:56:40', '23764590')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160059', 'KH19910', '2021-06-08 05:46:19', '123978780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160060', 'KH95173', '2021-02-24 14:19:43', '104117300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160061', 'KH20880', '2020-12-16 17:45:57', '87801280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160062', 'KH82139', '2020-06-04 00:56:30', '102603440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160063', 'KH03677', '2020-08-16 12:21:25', '30765510')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160064', 'KH59484', '2020-09-13 10:33:14', '49146000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160065', 'KH17973', '2021-06-22 10:30:10', '37744480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160066', 'KH91064', '2020-12-11 00:39:31', '26846200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160067', 'KH31834', '2021-01-24 10:12:49', '57320670')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160068', 'KH40704', '2020-07-04 06:16:38', '31144480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160069', 'KH45128', '2021-06-04 18:41:04', '91243300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160070', 'KH21092', '2020-08-01 02:45:17', '35786700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160071', 'KH74943', '2021-01-19 18:02:01', '51174900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160072', 'KH04241', '2021-04-12 08:40:39', '64959480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160073', 'KH23596', '2020-11-19 06:35:43', '96365200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160074', 'KH72471', '2021-02-11 18:13:29', '40510000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160075', 'KH13294', '2021-05-15 11:13:29', '166150150')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160076', 'KH39326', '2021-03-17 02:49:10', '102347000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160077', 'KH31244', '2020-09-20 13:51:41', '95363000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160078', 'KH30241', '2020-09-18 00:15:54', '131104300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160079', 'KH56240', '2020-09-30 06:41:33', '98118000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160080', 'KH67094', '2020-10-08 01:37:31', '189901890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160081', 'KH62401', '2021-06-09 06:57:56', '79147000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160082', 'KH09734', '2020-05-25 04:42:32', '65066500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160083', 'KH09758', '2020-12-08 12:53:46', '15876900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD160084', 'KH48280', '2020-11-02 12:33:07', '45032000')
