INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480001', 'KH61577', '2020-10-21 09:30:45', '116080290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480002', 'KH23973', '2020-08-05 17:35:33', '19588300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480003', 'KH30125', '2020-10-22 15:42:44', '50128440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480004', 'KH51738', '2020-07-05 09:09:18', '41287410')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480005', 'KH92507', '2021-04-28 03:28:14', '38113920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480006', 'KH37058', '2021-03-07 04:23:03', '164984480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480007', 'KH73479', '2020-11-19 02:35:47', '78694840')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480008', 'KH14455', '2020-12-10 19:41:27', '150378840')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480009', 'KH04789', '2021-05-10 22:26:57', '152413200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480010', 'KH68979', '2021-03-22 15:53:35', '159779010')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480011', 'KH17887', '2020-10-11 09:50:05', '80811900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480012', 'KH83595', '2021-02-22 07:41:51', '59035240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480013', 'KH65738', '2020-10-07 09:26:45', '34265150')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480014', 'KH27905', '2021-06-10 15:48:40', '14798250')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480015', 'KH94215', '2020-06-11 21:51:42', '116003820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480016', 'KH83298', '2021-01-18 01:54:39', '22866670')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480017', 'KH91578', '2020-07-24 23:31:22', '53604000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480018', 'KH42244', '2021-05-09 01:07:25', '75231830')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480019', 'KH15213', '2021-03-16 18:21:14', '126881280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480020', 'KH11964', '2020-05-18 15:48:01', '20932000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480021', 'KH92944', '2020-07-14 05:57:03', '189263420')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480022', 'KH95882', '2020-06-29 15:25:15', '10915965')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480023', 'KH30728', '2021-02-12 00:40:51', '109835220')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480024', 'KH02926', '2020-05-11 16:50:54', '65494935')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480025', 'KH86217', '2021-04-29 00:37:24', '5448330')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480026', 'KH30112', '2020-12-12 09:09:00', '159939200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480027', 'KH65167', '2021-02-01 07:00:41', '96015750')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480028', 'KH84188', '2020-07-19 17:24:36', '137025520')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480029', 'KH74663', '2020-12-30 07:15:39', '157655640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480030', 'KH19554', '2020-12-17 11:45:29', '144971280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480031', 'KH91292', '2020-07-22 19:04:50', '8815680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD480032', 'KH28634', '2020-06-12 06:35:09', '169397560')
